time_s,cart_x_m,cart_v_ms,pole_rad,pole_deg,pole_omega_rads,force_N,pid_up,pid_ui,pid_ud
58.925000,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.933333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,-0.0000,-0.0000,0.0013,0.0000
58.941667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.950000,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.958333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.966667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,-0.0000,-0.0000,0.0013,0.0000
58.975000,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.983333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
58.991667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.000000,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.008333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.016667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.025000,-0.000042,-0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
59.033333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.041667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,-0.0000,-0.0000,0.0013,0.0000
59.050000,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.058333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,-0.0000,-0.0000,0.0013,0.0000
59.066667,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
59.075000,-0.000042,-0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
59.083333,-0.000042,-0.000000,-0.000000,-0.0000,0.000000,0.0000,-0.0000,0.0013,0.0000
